diaObjectId,visit,band,flux,flux_err,diff_flux,diff_flux_err,expmid,mag,magerr
614435753623027782,2024120700484,z,103858.0,766.0490112304688,-7379.93017578125,785.2760009765625,60652.30849538183,18.858901977539062,0.008008003234863281
614435753623027782,2024120700480,z,105489.0,604.7659912109375,-4586.14013671875,622.27001953125,60652.30689866321,18.841983795166016,0.006224632263183594
614435753623027782,2024120700482,z,105301.0,732.416015625,-5843.72021484375,750.39599609375,60652.30770931713,18.84391975402832,0.007552146911621094
614435753623027782,2024120700497,z,104773.0,700.7119750976562,-6344.02001953125,715.9110107421875,60652.31372407985,18.849376678466797,0.0072612762451171875
614435753623027782,2024120700496,z,102781.0,685.5540161132812,-7389.3701171875,701.3209838867188,60652.31333611106,18.87021827697754,0.0072422027587890625
614435753623027782,2024120700487,z,104046.0,696.9959716796875,-6086.080078125,708.9500122070312,60652.30967440967,18.856937408447266,0.0072727203369140625
614435753623027782,2024120700491,z,103973.0,616.6090087890625,-6353.5400390625,634.135009765625,60652.31123831607,18.85770034790039,0.006439208984375
614435753623027782,2024120700461,r,108268.0,353.489013671875,-19423.69921875,366.2659912109375,60652.29831317714,18.813751220703125,0.0035448074340820312
614435753623027782,2024120700460,r,108311.0,349.30499267578125,-19106.400390625,356.4800109863281,60652.297918153934,18.81332015991211,0.0035009384155273438
614435753623027782,2024120700459,r,109011.0,360.552001953125,-19286.0,368.5329895019531,60652.29753204872,18.806325912475586,0.0035905838012695312
614435753623027782,2024120700479,z,103923.0,621.6630249023438,-6031.5,639.427978515625,60652.30650935184,18.85822105407715,0.0064945220947265625
614435753623027782,2024120700466,g,96209.0,319.2460021972656,-34407.69921875,325.84600830078125,60652.30076661456,18.94196128845215,0.0036020278930664062
614435753623027782,2024120700475,z,106566.0,641.8809814453125,-4122.27001953125,660.416015625,60652.30494640616,18.83095359802246,0.006539344787597656
614435753623027782,2024120700517,z,105273.0,630.6480102539062,-5428.77978515625,643.6859741210938,60652.321570792796,18.844207763671875,0.006504058837890625
614435753623027782,2024120700514,z,105237.0,712.35400390625,-5299.5400390625,725.5070190429688,60652.320393917755,18.844579696655273,0.0073490142822265625
614435753623027782,2024120700524,r,114925.0,367.7349853515625,-12671.5,374.26300048828125,60652.32536516198,18.748964309692383,0.0034732818603515625
614435753623027782,2024120700527,r,116841.0,370.5979919433594,-10790.2998046875,376.9339904785156,60652.32653338542,18.73101234436035,0.003444671630859375
614435753623027782,2024120700521,g,101984.0,324.44000244140625,-28979.599609375,331.85101318359375,60652.3237258103,18.878671646118164,0.0034542083740234375
614435753623027782,2024120700523,r,113509.0,359.4859924316406,-14373.400390625,368.6650085449219,60652.324968813555,18.76242446899414,0.0034389495849609375
614435753623027782,2024120700504,z,104462.0,711.2319946289062,-5862.7099609375,725.093994140625,60652.31647779504,18.852603912353516,0.00739288330078125
614435753623027782,2024120700505,z,104570.0,634.6300048828125,-7303.6298828125,653.4869995117188,60652.31686911449,18.851482391357422,0.006588935852050781
614435753623027782,2024120700498,z,103293.0,805.531982421875,-6694.5,820.9459838867188,60652.31411101844,18.864824295043945,0.008466720581054688
614435753623027782,2024120700502,z,-361.2820129394531,642.0650024414062,-113101.0,661.5980224609375,60652.31567943857,nan,nan
614435753623027782,2024120700508,z,103893.0,631.927978515625,-6465.39013671875,644.8309936523438,60652.3180368981,18.858535766601562,0.006604194641113281
614435753623027782,2024120700510,z,104963.0,651.426025390625,-5947.6298828125,664.2050170898438,60652.318822945505,18.847410202026367,0.0067386627197265625
614435753623027782,2024120700506,z,103018.0,643.85302734375,-7544.22021484375,657.4169921875,60652.3172596065,18.867717742919922,0.006786346435546875
614435753623027782,2024120700507,z,103246.0,563.4349975585938,-6383.10009765625,581.1240234375,60652.3176540682,18.86531639099121,0.005924224853515625
